date,predict_price,predicted_low_point,confidence,used_threshold,actual_low_point,trend_regime,future_max_rise,days_to_rise,prediction_correct,strategy_reasons,strategy_indicators
2025-08-15,6568.57,True,0.8374003568902004,0.5,True,bull,0.08817429059901928,20.0,True,"温和放量(量比1.2) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(66.2, +0.150) | 多头趋势: 温和放量(量比1.20, +0.060) | 置信度达阈值(0.88 ≥ 0.50)","{""ma5"": 6463.2868, ""ma10"": 6389.982099999999, ""ma20"": 6324.9133999999995, ""rsi"": 66.22925250770578, ""macd"": 121.2225241256765, ""bb_lower"": 6118.031935260221, ""trend_regime"": ""bull""}"
2025-08-18,6668.173,True,0.7769763304062577,0.5,True,bull,0.07192014964218835,19.0,True,"温和放量(量比1.4) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(69.0, +0.150) | 置信度达阈值(0.82 ≥ 0.50)","{""ma5"": 6518.569399999999, ""ma10"": 6430.626299999999, ""ma20"": 6350.2566, ""rsi"": 68.97679532744152, ""macd"": 134.53465538460296, ""bb_lower"": 6106.809895697774, ""trend_regime"": ""bull""}"
2025-08-19,6655.311,True,0.7628802065580047,0.5,True,bull,0.07399173381980198,18.0,True,"温和放量(量比1.2) | 单日微跌(-0.19%) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(71.5, +0.150) | 多头趋势: 温和放量(量比1.21, +0.060) | 置信度达阈值(0.98 ≥ 0.50)","{""ma5"": 6565.9996, ""ma10"": 6465.8338, ""ma20"": 6372.3517999999995, ""rsi"": 71.46128042864086, ""macd"": 142.4052008964727, ""bb_lower"": 6102.427314888607, ""trend_regime"": ""bull""}"
2025-08-20,6728.069,True,0.7506930245498872,0.5,True,bull,0.06237748156268899,17.0,True,"沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(82.2, +0.150) | 多头趋势: 温和放量(量比1.17, +0.060) | 置信度达阈值(0.76 ≥ 0.50)","{""ma5"": 6609.993799999999, ""ma10"": 6502.903, ""ma20"": 6398.91735, ""rsi"": 82.24493310985198, ""macd"": 152.7527883955563, ""bb_lower"": 6098.85830099062, ""trend_regime"": ""bull""}"
2025-08-21,6704.166,True,0.7681900144482675,0.5,True,bull,0.06616527693377515,16.0,True,"单日微跌(-0.36%) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(81.1, +0.150) | 多头趋势: 温和放量(量比1.17, +0.060) | 置信度达阈值(0.86 ≥ 0.50)","{""ma5"": 6664.8578, ""ma10"": 6539.5653, ""ma20"": 6419.44575, ""rsi"": 81.12286102239855, ""macd"": 157.212308078364, ""bb_lower"": 6094.573443117767, ""trend_regime"": ""bull""}"
2025-08-22,6822.847,True,0.7602621910979327,0.5,True,bull,0.04761971065744257,15.0,True,"温和放量(量比1.2) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(82.7, +0.150) | 多头趋势: 温和放量(量比1.23, +0.060) | 置信度达阈值(0.88 ≥ 0.50)","{""ma5"": 6715.7132, ""ma10"": 6589.5, ""ma20"": 6445.60855, ""rsi"": 82.66465169564925, ""macd"": 168.3820707007544, ""bb_lower"": 6079.691636716642, ""trend_regime"": ""bull""}"
2025-08-25,6951.896,True,0.7300997440893122,0.5,False,bull,0.02817260212178089,14.0,False,"放量下跌(量比1.6) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(84.3, +0.150) | 置信度达阈值(0.88 ≥ 0.50)","{""ma5"": 6772.457800000001, ""ma10"": 6645.5136, ""ma20"": 6477.0323499999995, ""rsi"": 84.26812672222871, ""macd"": 185.50893234848718, ""bb_lower"": 6052.111310542447, ""trend_regime"": ""bull""}"
2025-08-26,6964.065,True,0.6892678246383906,0.5,False,bull,0.026375974377034133,13.0,False,"温和放量(量比1.3) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(83.5, +0.150) | 多头趋势: 温和放量(量比1.29, +0.060) | 置信度达阈值(0.88 ≥ 0.50)","{""ma5"": 6834.2086, ""ma10"": 6700.1041, ""ma20"": 6507.4289499999995, ""rsi"": 83.53809277415864, ""macd"": 197.7840982280677, ""bb_lower"": 6034.642125905064, ""trend_regime"": ""bull""}"
2025-08-27,6862.562,True,0.6664113253971587,0.5,True,bull,0.04155692873885874,12.0,True,"温和放量(量比1.5) | 单日下跌(-1.46%) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(83.5→76.6, +0.300) | 置信度达阈值(1.17 ≥ 0.50)","{""ma5"": 6861.1072, ""ma10"": 6735.5505, ""ma20"": 6534.8227, ""rsi"": 76.61976686998362, ""macd"": 197.05033818240463, ""bb_lower"": 6045.845952504044, ""trend_regime"": ""bull""}"
2025-08-28,7011.16,True,0.6298449508286782,0.5,False,bull,0.019481654961518484,11.0,False,"温和放量(量比1.4) | 近期成交活跃(5日量比1.3) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(80.7, +0.150) | 置信度达阈值(0.91 ≥ 0.50)","{""ma5"": 6922.505999999999, ""ma10"": 6793.681899999999, ""ma20"": 6574.063550000001, ""rsi"": 80.67993218524134, ""macd"": 206.08383856620276, ""bb_lower"": 6063.819574312524, ""trend_regime"": ""bull""}"
2025-08-29,7043.942,True,0.6106433453451814,0.5,False,bull,0.01473706058340625,10.0,False,"温和放量(量比1.2) | 近期成交活跃(5日量比1.3) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(80.0, +0.150) | 多头趋势: 温和放量(量比1.20, +0.060) | 置信度达阈值(0.97 ≥ 0.50)","{""ma5"": 6966.725, ""ma10"": 6841.2191, ""ma20"": 6615.6006, ""rsi"": 80.04832191017135, ""macd"": 213.42792190318232, ""bb_lower"": 6093.920158940662, ""trend_regime"": ""bull""}"
2025-09-01,7110.288,True,0.5645573193093589,0.5,False,bull,0.005268562961162788,9.0,False,"沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(80.8, +0.150) | 多头趋势: 温和放量(量比1.19, +0.060) | 置信度达阈值(0.76 ≥ 0.50)","{""ma5"": 6998.4034, ""ma10"": 6885.4306, ""ma20"": 6658.02845, ""rsi"": 80.75665145116105, ""macd"": 222.04216472385542, ""bb_lower"": 6119.765303031601, ""trend_regime"": ""bull""}"
2025-09-02,6961.689,True,0.5637624711098735,0.5,False,bull,0.0267262728915353,8.0,False,"单日大跌(-2.09%) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(80.8→69.2, +0.300) | 多头趋势: 温和放量(量比1.19, +0.060) | 置信度达阈值(1.21 ≥ 0.50)","{""ma5"": 6997.9282, ""ma10"": 6916.068400000001, ""ma20"": 6690.9511, ""rsi"": 69.15779221492295, ""macd"": 214.40676904519387, ""bb_lower"": 6163.622519229183, ""trend_regime"": ""bull""}"
2025-09-03,6868.462,True,0.7251647771258686,0.5,True,bull,0.04066223268032921,7.0,True,"单日下跌(-1.34%) | 3日累计下跌(-2.49%) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(68.3, +0.150) | 多头趋势: 温和放量(量比1.03, +0.060) | 置信度达阈值(1.08 ≥ 0.50)","{""ma5"": 6999.1082, ""ma10"": 6930.107699999999, ""ma20"": 6716.505349999999, ""rsi"": 68.29389958658801, ""macd"": 198.54432776937392, ""bb_lower"": 6208.042993471452, ""trend_regime"": ""bull""}"
2025-09-04,6698.447,True,0.927991571530178,0.5,True,sideways,0.06707554751123651,6.0,True,价格低于MA5/MA10/MA20 | 单日大跌(-2.48%) | 3日累计大跌(-5.79%) | 置信度达阈值(0.90 ≥ 0.50),"{""ma5"": 6936.5656, ""ma10"": 6929.5358, ""ma20"": 6734.55055, ""rsi"": 55.279145106678776, ""macd"": 170.29142559863976, ""bb_lower"": 6258.1081628146685, ""trend_regime"": ""sideways""}"
2025-09-05,6913.953,True,0.705250930025601,0.5,False,bull,0.033815098251318655,5.0,False,"沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(59.1, +0.150) | 多头趋势: 回撤缩量(量比0.92, +0.400) | 置信度达阈值(1.10 ≥ 0.50)","{""ma5"": 6910.5678, ""ma10"": 6938.6464000000005, ""ma20"": 6764.073200000001, ""rsi"": 59.13002842500512, ""macd"": 163.4066797315545, ""bb_lower"": 6323.015058085559, ""trend_regime"": ""bull""}"
2025-09-09,6928.965,True,0.6676493074392186,0.5,False,bull,0.03157527855891892,3.0,False,"单日微跌(-0.90%) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(61.9→57.2, +0.300) | 多头趋势: 回撤缩量(量比0.85, +0.400) | 置信度达阈值(1.35 ≥ 0.50)","{""ma5"": 6880.388800000001, ""ma10"": 6939.1585, ""ma20"": 6819.631299999999, ""rsi"": 57.166186057727295, ""macd"": 154.69759287284433, ""bb_lower"": 6440.375929377678, ""trend_regime"": ""bull""}"
2025-09-10,6932.109,True,0.6298203186008088,0.5,False,bull,0.031107416227875155,2.0,False,"成交量偏低(量比0.7) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(58.3, +0.150) | 多头趋势: 回撤缩量(量比0.71, +0.400) | 置信度达阈值(1.13 ≥ 0.50)","{""ma5"": 6893.1182, ""ma10"": 6946.1132, ""ma20"": 6840.83185, ""rsi"": 58.25321249732973, ""macd"": 147.16196131524703, ""bb_lower"": 6488.449434740291, ""trend_regime"": ""bull""}"
2025-09-11,7122.705,False,0.4484669499544265,0.5,False,bull,0.003516079916267748,1.0,True,"沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(60.3, +0.150) | 多头趋势: 回撤缩量(量比0.92, +0.400) | 置信度达阈值(1.10 ≥ 0.50)","{""ma5"": 6977.969800000001, ""ma10"": 6957.267699999999, ""ma20"": 6875.474800000001, ""rsi"": 60.3196475892212, ""macd"": 154.78515640470596, ""bb_lower"": 6558.793351098588, ""trend_regime"": ""bull""}"
2025-09-12,7147.749,False,0.4382008385937869,,,,,,False,,
