date,predict_price,predicted_low_point,confidence,used_threshold,adj,actual_low_point,trend_regime,future_max_rise,days_to_rise,prediction_correct,strategy_reasons,strategy_indicators
2025-07-15,6018.758,False,0.34091991639112484,0.5,0.0,True,bull,0.08130248798838567,21,False,"单日微跌(-0.03%) | 沪深300多头排列确认牛市 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(75.9→69.6, +0.300) | 多头趋势: 温和放量(量比1.19, +0.060) | 置信度达阈值(1.01 ≥ 0.50)","{""ma5"": 6000.6468, ""ma10"": 5960.843, ""ma20"": 5876.2618999999995, ""rsi"": 69.62754100667722, ""macd"": 70.12783058825244, ""bb_lower"": 5638.523335615187, ""trend_regime"": ""bull""}"
2025-07-16,6017.195,False,0.44201941080185597,0.5,0.0,True,bull,0.09163322777473558,22,False,"单日微跌(-0.03%) | 沪深300多头排列确认牛市 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(73.8, +0.150) | 多头趋势: 回撤缩量(量比0.92, +0.400) | 置信度达阈值(1.20 ≥ 0.50)","{""ma5"": 6013.3884, ""ma10"": 5973.2674, ""ma20"": 5889.828049999999, ""rsi"": 73.84867982664232, ""macd"": 70.2082637186868, ""bb_lower"": 5652.452920337006, ""trend_regime"": ""bull""}"
2025-07-17,6082.464,True,0.5281653370258871,0.5,0.0,True,bull,0.07991925640661413,21,True,"沪深300多头排列确认牛市 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(76.4, +0.150) | 多头趋势: 回撤缩量(量比0.92, +0.400) | 置信度达阈值(1.10 ≥ 0.50)","{""ma5"": 6033.271, ""ma10"": 5989.247799999999, ""ma20"": 5910.10965, ""rsi"": 76.3560212452165, ""macd"": 74.6778308297844, ""bb_lower"": 5680.161166610394, ""trend_regime"": ""bull""}"
2025-07-18,6099.61,True,0.56490507894347,0.5,0.0,True,bull,0.07688360403370052,20,True,"沪深300多头排列确认牛市 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(74.2, +0.150) | 多头趋势: 回撤缩量(量比0.93, +0.400) | 置信度达阈值(1.10 ≥ 0.50)","{""ma5"": 6047.7771999999995, ""ma10"": 6008.0653, ""ma20"": 5933.1145, ""rsi"": 74.2110658430806, ""macd"": 78.69637109255473, ""bb_lower"": 5726.250282137642, ""trend_regime"": ""bull""}"
2025-07-21,6161.309,True,0.6102213396553108,0.5,0.0,True,bull,0.09198694628040895,22,True,"温和放量(量比1.2) | 沪深300多头排列确认牛市 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(76.8, +0.150) | 多头趋势: 温和放量(量比1.22, +0.060) | 置信度达阈值(0.88 ≥ 0.50)","{""ma5"": 6075.867200000001, ""ma10"": 6034.1556, ""ma20"": 5957.47145, ""rsi"": 76.797905724495, ""macd"": 85.86983288141982, ""bb_lower"": 5764.750720781437, ""trend_regime"": ""bull""}"
2025-07-22,6213.407,True,0.7364284398629836,0.5,0.0,True,bull,0.0828308848913326,21,True,"温和放量(量比1.4) | 沪深300多头排列确认牛市 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(87.0, +0.150) | 置信度达阈值(0.82 ≥ 0.50)","{""ma5"": 6114.7970000000005, ""ma10"": 6057.7219, ""ma20"": 5979.849950000001, ""rsi"": 86.98314583400663, ""macd"": 94.66745869456099, ""bb_lower"": 5777.139694986096, ""trend_regime"": ""bull""}"
2025-07-23,6196.758,True,0.7262444746621046,0.5,0.0,True,bull,0.10103492826410196,22,True,"温和放量(量比1.4) | 单日微跌(-0.27%) | 沪深300多头排列确认牛市 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(87.0→82.6, +0.300) | 置信度达阈值(1.07 ≥ 0.50)","{""ma5"": 6150.7096, ""ma10"": 6082.049, ""ma20"": 5996.5602, ""rsi"": 82.61626993759909, ""macd"": 99.15322867699797, ""bb_lower"": 5779.940108527046, ""trend_regime"": ""bull""}"
2025-07-24,6293.598,True,0.7816622734503699,0.5,0.0,True,bull,0.08409323251977642,21,True,"温和放量(量比1.5) | 沪深300多头排列确认牛市 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(87.8, +0.150) | 置信度达阈值(0.82 ≥ 0.50)","{""ma5"": 6192.9364000000005, ""ma10"": 6113.103700000001, ""ma20"": 6019.32785, ""rsi"": 87.77799964808287, ""macd"": 109.26289770965377, ""bb_lower"": 5778.412626435805, ""trend_regime"": ""bull""}"
2025-07-25,6299.591,True,0.7882221688208447,0.5,0.0,True,bull,0.08306190036781744,20,True,"温和放量(量比1.3) | 近期成交活跃(5日量比1.3) | 沪深300多头排列确认牛市 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(89.9, +0.150) | 多头趋势: 温和放量(量比1.28, +0.060) | 置信度达阈值(0.97 ≥ 0.50)","{""ma5"": 6232.9326, ""ma10"": 6140.3549, ""ma20"": 6041.121, ""rsi"": 89.8575179974639, ""macd"": 116.41649142230926, ""bb_lower"": 5781.35269000124, ""trend_regime"": ""bull""}"
2025-07-28,6323.42,True,0.786702560137563,0.5,0.0,True,bull,0.10131305527704937,21,True,"近期成交活跃(5日量比1.3) | 沪深300多头排列确认牛市 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(88.6, +0.150) | 多头趋势: 温和放量(量比1.15, +0.060) | 置信度达阈值(0.85 ≥ 0.50)","{""ma5"": 6265.3548, ""ma10"": 6170.611, ""ma20"": 6061.5226, ""rsi"": 88.64408750245946, ""macd"": 122.59536408695476, ""bb_lower"": 5780.139769139727, ""trend_regime"": ""bull""}"
2025-07-29,6356.133,True,0.797563304555517,0.5,0.0,True,bull,0.1030543256410777,22,True,"沪深300多头排列确认牛市 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: 温和放量(量比1.06, +0.060) | 置信度达阈值(0.61 ≥ 0.50)","{""ma5"": 6293.9, ""ma10"": 6204.3485, ""ma20"": 6082.5957499999995, ""rsi"": 94.1776823958991, ""macd"": 128.64884706823614, ""bb_lower"": 5778.965238468238, ""trend_regime"": ""bull""}"
2025-07-30,6314.687,True,0.7930390773094129,0.5,0.0,True,bull,0.11548553396233259,22,True,"单日微跌(-0.65%) | 沪深300多头排列确认牛市 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(94.2→85.5, +0.300) | 多头趋势: 温和放量(量比1.10, +0.060) | 置信度达阈值(1.01 ≥ 0.50)","{""ma5"": 6317.4858, ""ma10"": 6234.0977, ""ma20"": 6103.6825499999995, ""rsi"": 85.46196058974233, ""macd"": 128.61928704424554, ""bb_lower"": 5796.9449730727665, ""trend_regime"": ""bull""}"
2025-07-31,6226.343,True,0.7614520582091989,0.5,0.0,True,bull,0.13131287498937982,21,True,"单日下跌(-1.40%) | 沪深300多头排列确认牛市 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(85.5→69.5, +0.300) | 多头趋势: 温和放量(量比1.14, +0.060) | 置信度达阈值(1.11 ≥ 0.50)","{""ma5"": 6304.034799999999, ""ma10"": 6248.4856, ""ma20"": 6118.8667000000005, ""rsi"": 69.46279619464357, ""macd"": 120.08299600500231, ""bb_lower"": 5819.891969723902, ""trend_regime"": ""bull""}"
