date,predict_price,predicted_low_point,confidence,used_threshold,actual_low_point,trend_regime,future_max_rise,days_to_rise,prediction_correct,strategy_reasons,strategy_indicators
2025-06-17,5750.912,True,0.6697668903993848,0.5,True,bull,0.057652073271161106,22,True,"单日微跌(-0.29%) | 沪深300中等牛市条件确认 | 牛市弱趋势调整(+0.287) | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(60.1, +0.150) | 多头趋势: 温和放量(量比1.02, +0.060) | 置信度达阈值(1.15 ≥ 0.50)","{""ma5"": 5770.3676, ""ma10"": 5768.6535, ""ma20"": 5729.640600000001, ""rsi"": 60.06715103478655, ""macd"": 16.52694768639958, ""bb_lower"": 5626.12803945964, ""trend_regime"": ""bull""}"
2025-06-18,5745.872,True,0.6331176239255811,0.5,True,bull,0.06156384966459388,22,True,"单日微跌(-0.09%) | 沪深300中等牛市条件确认 | 牛市弱趋势调整(+0.287) | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(61.3, +0.150) | 多头趋势: 回撤缩量(量比0.95, +0.400) | 置信度达阈值(1.49 ≥ 0.50)","{""ma5"": 5760.9528, ""ma10"": 5769.340099999999, ""ma20"": 5729.56585, ""rsi"": 61.3003153944095, ""macd"": 14.725990320172968, ""bb_lower"": 5626.105041515331, ""trend_regime"": ""bull""}"
2025-06-19,5676.832,True,0.5674304770580307,0.5,True,sideways,0.07447428424867943,21,True,价格低于MA5/MA10/MA20 | RSI中性偏低(45.39) | 价格接近布林带下轨 | 单日下跌(-1.20%) | 弱趋势调整(+0.137) | 最低信号确认(+0.066) | 置信度达阈值(1.15 ≥ 0.50),"{""ma5"": 5736.3328, ""ma10"": 5760.0266, ""ma20"": 5725.51135, ""rsi"": 45.38814994989683, ""macd"": 7.639701895692269, ""bb_lower"": 5620.387194804496, ""trend_regime"": ""sideways""}"
2025-06-20,5639.513,True,0.5691705819805126,0.5,True,sideways,0.08158452689088574,20,True,价格低于MA5/MA10/MA20 | RSI中性偏低(46.54) | MACD负值(-0.9763) | 价格接近布林带下轨 | 单日微跌(-0.66%) | 弱趋势调整(+0.137) | 最低信号确认(+0.066) | 置信度达阈值(1.20 ≥ 0.50),"{""ma5"": 5716.187400000001, ""ma10"": 5747.7701, ""ma20"": 5722.322999999999, ""rsi"": 46.535914137123285, ""macd"": -0.9763098544935929, ""bb_lower"": 5610.693123041037, ""trend_regime"": ""sideways""}"
2025-06-23,5674.17,True,0.5622414471256117,0.5,True,sideways,0.09503363487523286,21,True,价格低于MA5/MA10/MA20 | RSI中性偏低(47.78) | MACD负值(-4.9510) | 价格接近布林带下轨 | 弱趋势调整(+0.137) | 最低信号确认(+0.066) | 置信度达阈值(1.10 ≥ 0.50),"{""ma5"": 5697.4598, ""ma10"": 5734.6217, ""ma20"": 5723.379350000001, ""rsi"": 47.784343321726936, ""macd"": -4.950959404018249, ""bb_lower"": 5614.135522960669, ""trend_regime"": ""sideways""}"
2025-06-24,5765.837,True,0.6603963160428582,0.5,True,bull,0.09153241758308454,22,True,"MACD负值(-0.6961) | 沪深300中等牛市条件确认 | 牛市弱趋势调整(+0.287) | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(52.6, +0.150) | 多头趋势: 温和放量(量比1.18, +0.060) | 置信度达阈值(1.20 ≥ 0.50)","{""ma5"": 5700.4448, ""ma10"": 5735.406199999999, ""ma20"": 5728.19815, ""rsi"": 52.61049178158696, ""macd"": -0.6961126476171557, ""bb_lower"": 5620.47671372988, ""trend_regime"": ""bull""}"
2025-06-25,5862.553,True,0.7200490075104365,0.5,True,bull,0.07454738575497748,22,True,"温和放量(量比1.5) | 沪深300中等牛市条件确认 | 牛市弱趋势调整(+0.287) | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(58.0, +0.150) | 置信度达阈值(1.11 ≥ 0.50)","{""ma5"": 5723.781, ""ma10"": 5742.3669, ""ma20"": 5738.718500000001, ""rsi"": 57.98620575438793, ""macd"": 10.360626123326256, ""bb_lower"": 5621.584026563941, ""trend_regime"": ""bull""}"
2025-06-26,5838.245,True,0.7308390049930813,0.5,True,bull,0.07902134973780656,21,True,"温和放量(量比1.4) | 单日微跌(-0.41%) | 沪深300中等牛市条件确认 | 牛市弱趋势调整(+0.287) | 牛市环境基础奖励(+0.100) | 多头趋势: RSI健康区间(56.4, +0.150) | 置信度达阈值(0.76 ≥ 0.50)","{""ma5"": 5756.0635999999995, ""ma10"": 5746.198200000001, ""ma20"": 5748.76885, ""rsi"": 56.38898069222132, ""macd"": 16.96614366610629, ""bb_lower"": 5633.82323838672, ""trend_regime"": ""bull""}"
2025-06-27,5863.728,True,0.7342911767612936,0.5,True,bull,0.07433206315163328,20,True,"温和放量(量比1.5) | 沪深300中等牛市条件确认 | 牛市弱趋势调整(+0.287) | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(55.0, +0.150) | 置信度达阈值(1.11 ≥ 0.50)","{""ma5"": 5800.9066, ""ma10"": 5758.5470000000005, ""ma20"": 5755.95975, ""rsi"": 55.02380672263089, ""macd"": 23.980892240465437, ""bb_lower"": 5631.053101213438, ""trend_regime"": ""bull""}"
2025-06-30,5915.388,True,0.7376862300023502,0.5,True,bull,0.07450821484575482,21,True,"温和放量(量比1.2) | 沪深300中等牛市条件确认 | 牛市弱趋势调整(+0.287) | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(63.5, +0.150) | 多头趋势: 温和放量(量比1.22, +0.060) | 置信度达阈值(1.17 ≥ 0.50)","{""ma5"": 5849.1502, ""ma10"": 5773.305, ""ma20"": 5768.17555, ""rsi"": 63.52231840628467, ""macd"": 33.32451699541434, ""bb_lower"": 5631.035699572255, ""trend_regime"": ""bull""}"
2025-07-01,5934.67,True,0.7376768745697817,0.5,True,bull,0.07101709109352326,20,True,"沪深300牛市+成交量确认 | 牛市弱趋势调整(+0.287) | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(62.5, +0.150) | 多头趋势: 温和放量(量比1.12, +0.060) | 置信度达阈值(1.05 ≥ 0.50)","{""ma5"": 5882.916800000001, ""ma10"": 5791.6808, ""ma20"": 5780.16715, ""rsi"": 62.512846230183264, ""macd"": 41.80341938751917, ""bb_lower"": 5628.821679417666, ""trend_regime"": ""bull""}"
2025-07-02,5892.951,True,0.7449680696299309,0.5,True,bull,0.07859932994521757,19,True,"单日微跌(-0.70%) | 沪深300牛市+成交量确认 | 牛市弱趋势调整(+0.287) | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(62.5→57.7, +0.300) | 多头趋势: 温和放量(量比1.16, +0.060) | 置信度达阈值(1.30 ≥ 0.50)","{""ma5"": 5888.9964, ""ma10"": 5806.3887, ""ma20"": 5787.8644, ""rsi"": 57.738080383064904, ""macd"": 44.6420304424455, ""bb_lower"": 5629.82250158279, ""trend_regime"": ""bull""}"
2025-07-03,5922.66,True,0.7501659224549023,0.5,True,bull,0.07318890498526,18,True,"沪深300牛市+成交量确认 | 牛市弱趋势调整(+0.287) | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(66.0, +0.150) | 多头趋势: 回撤缩量(量比0.92, +0.400) | 置信度达阈值(1.39 ≥ 0.50)","{""ma5"": 5905.8794, ""ma10"": 5830.9715, ""ma20"": 5795.49905, ""rsi"": 65.97194009778238, ""macd"": 48.727221092972286, ""bb_lower"": 5626.710376706468, ""trend_regime"": ""bull""}"
2025-07-04,5911.435,True,0.7432767433702363,0.5,True,bull,0.07522674274520474,17,True,"单日微跌(-0.19%) | 沪深300牛市+成交量确认 | 牛市弱趋势调整(+0.287) | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(66.0→62.9, +0.300) | 多头趋势: 温和放量(量比1.15, +0.060) | 置信度达阈值(1.30 ≥ 0.50)","{""ma5"": 5915.4208, ""ma10"": 5858.1637, ""ma20"": 5802.9669, ""rsi"": 62.94587729687541, ""macd"": 50.47713147622835, ""bb_lower"": 5627.327029601409, ""trend_regime"": ""bull""}"
2025-07-07,5900.406,True,0.7415209152250503,0.5,True,bull,0.07744738243436138,22,True,"单日微跌(-0.19%) | 沪深300牛市+成交量确认 | 牛市弱趋势调整(+0.287) | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(63.6, +0.150) | 多头趋势: 回撤缩量(量比0.95, +0.400) | 置信度达阈值(1.49 ≥ 0.50)","{""ma5"": 5912.4244, ""ma10"": 5880.787300000001, ""ma20"": 5807.7045, ""rsi"": 63.61874013854318, ""macd"": 50.39309965141456, ""bb_lower"": 5626.728933183294, ""trend_regime"": ""bull""}"
2025-07-08,5977.744,True,0.7587085811794769,0.5,True,bull,0.0635077380362894,21,True,"沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(68.7, +0.150) | 多头趋势: 温和放量(量比1.16, +0.060) | 置信度达阈值(0.76 ≥ 0.50)","{""ma5"": 5921.039199999999, ""ma10"": 5901.978, ""ma20"": 5818.692099999999, ""rsi"": 68.66467466900207, ""macd"": 55.92239551913735, ""bb_lower"": 5624.242652202933, ""trend_regime"": ""bull""}"
2025-07-09,5953.487,True,0.7552981175683917,0.5,True,bull,0.06784091407271071,20,True,"单日微跌(-0.41%) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(74.0, +0.150) | 多头趋势: 温和放量(量比1.12, +0.060) | 置信度达阈值(0.86 ≥ 0.50)","{""ma5"": 5933.1464, ""ma10"": 5911.0714, ""ma20"": 5826.71915, ""rsi"": 73.99981609003953, ""macd"": 57.682141335511915, ""bb_lower"": 5623.679913671263, ""trend_regime"": ""bull""}"
2025-07-10,5983.051,True,0.7508142954580188,0.5,True,bull,0.06256440067116259,19,True,"沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(80.2, +0.150) | 多头趋势: 温和放量(量比1.17, +0.060) | 置信度达阈值(0.76 ≥ 0.50)","{""ma5"": 5945.2246, ""ma10"": 5925.552, ""ma20"": 5835.8751, ""rsi"": 80.20836630825136, ""macd"": 60.761894994089744, ""bb_lower"": 5621.711418335819, ""trend_regime"": ""bull""}"
2025-07-11,6027.079,True,0.7452051615506198,0.5,True,bull,0.0548023345969085,18,True,"温和放量(量比1.5) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(80.5, +0.150) | 置信度达阈值(0.82 ≥ 0.50)","{""ma5"": 5968.3534, ""ma10"": 5941.8871, ""ma20"": 5850.21705, ""rsi"": 80.52925248925149, ""macd"": 65.99456928506606, ""bb_lower"": 5624.892525901532, ""trend_regime"": ""bull""}"
2025-07-14,6020.859,True,0.7256018439821373,0.5,True,bull,0.08092516366850636,22,True,"温和放量(量比1.2) | 单日微跌(-0.10%) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(80.5→75.9, +0.300) | 多头趋势: 温和放量(量比1.21, +0.060) | 置信度达阈值(1.13 ≥ 0.50)","{""ma5"": 5992.4439999999995, ""ma10"": 5952.434200000001, ""ma20"": 5862.8696, ""rsi"": 75.88856088261221, ""macd"": 68.84598567503144, ""bb_lower"": 5628.780726342412, ""trend_regime"": ""bull""}"
2025-07-15,6018.758,True,0.689977437643782,0.5,True,bull,0.08130248798838567,21,True,"单日微跌(-0.03%) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(75.9→69.6, +0.300) | 多头趋势: 温和放量(量比1.19, +0.060) | 置信度达阈值(1.01 ≥ 0.50)","{""ma5"": 6000.6468, ""ma10"": 5960.843, ""ma20"": 5876.2618999999995, ""rsi"": 69.62754100667722, ""macd"": 70.12783058825244, ""bb_lower"": 5638.523335615187, ""trend_regime"": ""bull""}"
2025-07-16,6017.195,True,0.6496169658536214,0.5,True,bull,0.09163322777473558,22,True,"单日微跌(-0.03%) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(73.8, +0.150) | 多头趋势: 回撤缩量(量比0.92, +0.400) | 置信度达阈值(1.20 ≥ 0.50)","{""ma5"": 6013.3884, ""ma10"": 5973.2674, ""ma20"": 5889.828049999999, ""rsi"": 73.84867982664232, ""macd"": 70.2082637186868, ""bb_lower"": 5652.452920337006, ""trend_regime"": ""bull""}"
2025-07-17,6082.464,True,0.6861415729401857,0.5,True,bull,0.07991925640661413,21,True,"沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(76.4, +0.150) | 多头趋势: 回撤缩量(量比0.92, +0.400) | 置信度达阈值(1.10 ≥ 0.50)","{""ma5"": 6033.271, ""ma10"": 5989.247799999999, ""ma20"": 5910.10965, ""rsi"": 76.3560212452165, ""macd"": 74.6778308297844, ""bb_lower"": 5680.161166610394, ""trend_regime"": ""bull""}"
2025-07-18,6099.61,True,0.6149004642509528,0.5,True,bull,0.07688360403370052,20,True,"沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(74.2, +0.150) | 多头趋势: 回撤缩量(量比0.93, +0.400) | 置信度达阈值(1.10 ≥ 0.50)","{""ma5"": 6047.7771999999995, ""ma10"": 6008.0653, ""ma20"": 5933.1145, ""rsi"": 74.2110658430806, ""macd"": 78.69637109255473, ""bb_lower"": 5726.250282137642, ""trend_regime"": ""bull""}"
2025-07-21,6161.309,True,0.603046520728083,0.5,True,bull,0.09198694628040895,22,True,"温和放量(量比1.2) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(76.8, +0.150) | 多头趋势: 温和放量(量比1.22, +0.060) | 置信度达阈值(0.88 ≥ 0.50)","{""ma5"": 6075.867200000001, ""ma10"": 6034.1556, ""ma20"": 5957.47145, ""rsi"": 76.797905724495, ""macd"": 85.86983288141982, ""bb_lower"": 5764.750720781437, ""trend_regime"": ""bull""}"
2025-07-22,6213.407,True,0.6102086984871498,0.5,True,bull,0.0828308848913326,21,True,"温和放量(量比1.4) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(87.0, +0.150) | 置信度达阈值(0.82 ≥ 0.50)","{""ma5"": 6114.7970000000005, ""ma10"": 6057.7219, ""ma20"": 5979.849950000001, ""rsi"": 86.98314583400663, ""macd"": 94.66745869456099, ""bb_lower"": 5777.139694986096, ""trend_regime"": ""bull""}"
2025-07-23,6196.758,True,0.60652402060306,0.5,True,bull,0.10103492826410196,22,True,"温和放量(量比1.4) | 单日微跌(-0.27%) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(87.0→82.6, +0.300) | 置信度达阈值(1.07 ≥ 0.50)","{""ma5"": 6150.7096, ""ma10"": 6082.049, ""ma20"": 5996.5602, ""rsi"": 82.61626993759909, ""macd"": 99.15322867699797, ""bb_lower"": 5779.940108527046, ""trend_regime"": ""bull""}"
2025-07-24,6293.598,True,0.6177544377233697,0.5,True,bull,0.08409323251977642,21,True,"温和放量(量比1.5) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(87.8, +0.150) | 置信度达阈值(0.82 ≥ 0.50)","{""ma5"": 6192.9364000000005, ""ma10"": 6113.103700000001, ""ma20"": 6019.32785, ""rsi"": 87.77799964808287, ""macd"": 109.26289770965377, ""bb_lower"": 5778.412626435805, ""trend_regime"": ""bull""}"
2025-07-25,6299.591,True,0.6109441121407492,0.5,True,bull,0.08306190036781744,20,True,"温和放量(量比1.3) | 近期成交活跃(5日量比1.3) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(89.9, +0.150) | 多头趋势: 温和放量(量比1.28, +0.060) | 置信度达阈值(0.97 ≥ 0.50)","{""ma5"": 6232.9326, ""ma10"": 6140.3549, ""ma20"": 6041.121, ""rsi"": 89.8575179974639, ""macd"": 116.41649142230926, ""bb_lower"": 5781.35269000124, ""trend_regime"": ""bull""}"
2025-07-28,6323.42,True,0.6063130733526223,0.5,True,bull,0.10131305527704937,21,True,"近期成交活跃(5日量比1.3) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康区间(88.6, +0.150) | 多头趋势: 温和放量(量比1.15, +0.060) | 置信度达阈值(0.85 ≥ 0.50)","{""ma5"": 6265.3548, ""ma10"": 6170.611, ""ma20"": 6061.5226, ""rsi"": 88.64408750245946, ""macd"": 122.59536408695476, ""bb_lower"": 5780.139769139727, ""trend_regime"": ""bull""}"
2025-07-29,6356.133,True,0.6208118747342544,0.5,True,bull,0.1030543256410777,22,True,"沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: 温和放量(量比1.06, +0.060) | 置信度达阈值(0.61 ≥ 0.50)","{""ma5"": 6293.9, ""ma10"": 6204.3485, ""ma20"": 6082.5957499999995, ""rsi"": 94.1776823958991, ""macd"": 128.64884706823614, ""bb_lower"": 5778.965238468238, ""trend_regime"": ""bull""}"
2025-07-30,6314.687,True,0.5802516829216935,0.5,True,bull,0.11548553396233259,22,True,"单日微跌(-0.65%) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(94.2→85.5, +0.300) | 多头趋势: 温和放量(量比1.10, +0.060) | 置信度达阈值(1.01 ≥ 0.50)","{""ma5"": 6317.4858, ""ma10"": 6234.0977, ""ma20"": 6103.6825499999995, ""rsi"": 85.46196058974233, ""macd"": 128.61928704424554, ""bb_lower"": 5796.9449730727665, ""trend_regime"": ""bull""}"
2025-07-31,6226.343,True,0.5073658699217852,0.5,True,bull,0.13131287498937982,21,True,"单日下跌(-1.40%) | 沪深300牛市+成交量确认 | 牛市环境基础奖励(+0.100) | 多头趋势: 均线支撑(+0.450) | 多头趋势: RSI健康回撤(85.5→69.5, +0.300) | 多头趋势: 温和放量(量比1.14, +0.060) | 置信度达阈值(1.11 ≥ 0.50)","{""ma5"": 6304.034799999999, ""ma10"": 6248.4856, ""ma20"": 6118.8667000000005, ""rsi"": 69.46279619464357, ""macd"": 120.08299600500231, ""bb_lower"": 5819.891969723902, ""trend_regime"": ""bull""}"
