index,open,high,low,close,volume,amount,date
64,5640.911,5794.294,5613.884,5787.21,75624006400,437652006078144.0,2015-04-10
65,5834.96,5915.08,5805.785,5901.748,89901651200,530576890166297.6,2015-04-13
66,5912.487,5966.345,5854.549,5915.937,90898304000,537748639870848.0,2015-04-14
67,5907.719,5908.621,5761.521,5764.913,90240262400,520227261833171.2,2015-04-15
68,5711.429,5911.273,5670.327,5885.225,79099078400,465515873676640.0,2015-04-16
69,5950.612,5993.938,5915.372,5958.144,101246374400,603240478153113.6,2015-04-17
70,5964.042,6023.324,5823.121,5852.959,120315520000,704201805623680.0,2015-04-20
71,5855.952,6023.453,5851.838,6023.42,92536384000,557385506113280.0,2015-04-21
72,6059.878,6188.909,6059.878,6188.01,102389100800,633584779641408.0,2015-04-22
73,6219.51,6266.525,6152.63,6224.562,102379494400,637267510421452.8,2015-04-23
74,6152.288,6229.894,6092.317,6205.162,96234880000,597153020450560.0,2015-04-24
75,6265.769,6325.653,6222.477,6300.925,99593216000,627529384524800.0,2015-04-27
76,6308.114,6312.673,6112.334,6167.86,108138137600,666980893377536.0,2015-04-28
77,6147.266,6275.12,6118.84,6257.593,77312134400,483787871036499.2,2015-04-29
78,6278.27,6333.424,6258.497,6258.607,78601222400,491934160721196.8,2015-04-30
79,6270.567,6316.501,6197.553,6307.571,74216537600,468126080286169.6,2015-05-04
80,6305.518,6305.837,6054.745,6086.056,85572064000,520796373539584.0,2015-05-05
81,6112.608,6218.801,5978.905,6028.221,72815008000,438944960340768.0,2015-05-06
82,5993.222,6020.873,5906.361,5912.674,60334592000,356738773419008.0,2015-05-07
83,5973.494,6095.279,5942.436,6094.716,63365504000,386194751076864.0,2015-05-08
84,6149.588,6324.47,6104.444,6324.111,78511347200,496514474452339.2,2015-05-11
85,6347.78,6441.02,6312.804,6440.472,83155155200,535558448721254.4,2015-05-12
86,6425.061,6509.205,6375.737,6450.715,83489548800,538567284787392.0,2015-05-13
87,6455.586,6489.567,6399.497,6453.702,76439385600,493317015725491.2,2015-05-14
88,6435.814,6448.343,6316.468,6384.318,72863731200,465185230647321.6,2015-05-15
89,6359.576,6472.341,6342.705,6435.067,65418982400,420975534815820.8,2015-05-18
90,6453.784,6629.008,6453.784,6623.785,72824371200,482372977588992.0,2015-05-19
91,6659.26,6825.422,6659.26,6715.712,86736544000,582497649379328.0,2015-05-20
92,6746.532,6904.413,6736.54,6903.761,79653964800,549911935681612.8,2015-05-21
93,6997.62,7034.447,6888.312,7026.532,105985241600,744708691630131.2,2015-05-22
94,6989.302,7203.356,6965.406,7202.85,107229619200,772358862654720.0,2015-05-25
95,7255.975,7410.274,7196.542,7409.926,112076441600,830478138599321.6,2015-05-26
96,7443.123,7481.766,7294.833,7451.343,109618073600,816801865392844.8,2015-05-27
97,7451.543,7528.688,6990.267,6993.602,126587302400,885301211239244.8,2015-05-28
98,6984.651,7168.097,6708.676,7047.314,98729120000,695775109583680.0,2015-05-29
99,7098.982,7402.928,7086.053,7402.478,92514035200,684833110259225.6,2015-06-01
100,7451.596,7624.8,7408.795,7624.019,98704857600,752527709734694.4,2015-06-02
101,7665.325,7691.43,7468.328,7643.012,98878732800,755731341335193.6,2015-06-03
102,7650.894,7679.394,7189.755,7655.224,104622560000,800909132253440.0,2015-06-04
103,7763.039,7823.481,7576.568,7748.374,118738470400,920030076847129.6,2015-06-05
104,7766.505,7778.886,7610.076,7755.742,124523417600,965771499863859.2,2015-06-08
105,7755.997,7796.605,7629.379,7731.525,105264435200,813854612359680.0,2015-06-09
106,7667.53,7897.109,7600.197,7813.588,92737580800,724613248487910.4,2015-06-10
107,7814.78,7892.235,7767.81,7891.567,89081196800,702990232987385.6,2015-06-11
108,7927.391,8017.382,7897.0,7984.428,98236806400,784364707650739.2,2015-06-12
109,8012.072,8018.938,7811.418,7830.236,101652300800,795961505206988.8,2015-06-15
110,7740.051,7748.184,7480.391,7549.981,88129939200,665379366491155.1,2015-06-16
111,7545.868,7709.646,7334.108,7686.794,82662572800,635410168623603.2,2015-06-17
112,7662.699,7702.746,7404.788,7411.905,77587417600,575070568446528.0,2015-06-18
113,7252.272,7331.228,6939.896,6943.037,72318406400,502109371416236.8,2015-06-19
114,6927.049,7049.026,6572.386,7048.74,74629907200,526046812076928.0,2015-06-23
115,7102.392,7196.053,6989.816,7195.775,85191123200,613016154544480.0,2015-06-24
116,7224.903,7237.389,6855.779,6932.388,88136793600,610998450311116.8,2015-06-25
117,6711.651,6746.021,6331.78,6377.069,82038124800,523162782480211.25,2015-06-26
118,6513.026,6519.879,5874.536,6044.155,98731360000,596747643200800.0,2015-06-29
119,5927.895,6379.31,5693.215,6374.83,105823116800,674604379670144.0,2015-06-30
120,6294.82,6482.665,6019.175,6038.686,89422835200,539996423002547.2,2015-07-01
121,6033.598,6064.558,5638.613,5725.834,86852876800,497305154979251.2,2015-07-02
122,5535.23,5780.628,5294.276,5390.684,83161081600,448295112003814.4,2015-07-03
123,5789.068,5789.068,5175.199,5353.864,118355123200,633657233316044.8,2015-07-06
124,5171.224,5230.356,5022.713,5145.506,90878803200,467617427138419.25,2015-07-07
125,4859.065,4968.295,4832.772,4900.421,97690995200,478727004388979.25,2015-07-08
126,4829.345,5166.03,4789.568,5144.134,80873081600,416021968743334.4,2015-07-09
127,5211.385,5434.987,5188.121,5386.216,70581625600,380167881112729.6,2015-07-10
128,5505.608,5643.352,5448.406,5598.64,83180204800,465696021801472.0,2015-07-13
129,5649.465,5770.787,5549.786,5610.202,90432780800,507346167709721.6,2015-07-14
130,5592.371,5614.119,5324.391,5375.376,91122156800,489815854730956.8,2015-07-15
131,5293.439,5540.955,5168.299,5437.807,77851238400,423340009130188.8,2015-07-16
132,5471.02,5733.79,5460.789,5691.548,75405881600,429176194608716.8,2015-07-17
133,5718.518,5846.092,5658.375,5768.487,86084531200,496577499128294.4,2015-07-20
134,5704.649,5876.186,5656.365,5830.521,77977363200,454648653662227.2,2015-07-21
135,5821.589,5892.755,5739.408,5869.744,82041811200,481564429040332.8,2015-07-22
136,5876.387,6044.362,5855.042,6026.952,89072294400,536834442878668.8,2015-07-23
137,6038.908,6121.442,5897.019,5940.257,98110150400,582799507684652.8,2015-07-24
138,5822.251,5956.151,5476.936,5478.875,88028051200,482294689018400.0,2015-07-27
139,5243.975,5543.412,5150.566,5375.72,89988518400,483753078133248.0,2015-07-28
140,5438.956,5591.848,5280.033,5590.312,69883148800,390668605334425.6,2015-07-29
141,5566.201,5671.854,5412.873,5433.395,72139251200,391961046773824.06,2015-07-30
142,5359.026,5485.029,5313.999,5380.009,55545561600,298835621318054.4,2015-07-31
143,5302.48,5353.508,5178.116,5270.294,57845702400,304863858284505.6,2015-08-03
144,5269.304,5507.717,5250.389,5507.631,58965932800,324762599433196.8,2015-08-04
145,5502.364,5568.003,5398.498,5433.984,60512486400,328823882897817.6,2015-08-05
146,5325.869,5470.494,5310.251,5400.551,45083468800,243475572511308.8,2015-08-06
147,5451.417,5555.906,5443.841,5547.108,56423328000,312986294135424.0,2015-08-07
148,5609.368,5838.964,5592.022,5811.7,78229465600,454646185227520.0,2015-08-10
149,5816.041,5893.687,5776.743,5822.534,85030188800,495091165314419.2,2015-08-11
150,5762.851,5850.973,5747.141,5748.499,69356070400,398693301338329.6,2015-08-12
151,5726.113,5871.54,5681.568,5871.145,68457792000,401925623211840.0,2015-08-13
152,5911.725,5960.023,5860.805,5898.585,76190400000,449415550584000.0,2015-08-14
153,5878.683,5965.399,5828.903,5963.358,75647488000,451113052744704.0,2015-08-17
154,5973.558,5984.868,5547.489,5561.444,89473702400,497602985370265.6,2015-08-18
155,5400.275,5702.881,5279.701,5674.276,77495852800,439732857642572.8,2015-08-19
156,5616.966,5691.619,5490.647,5490.647,64749651200,355517478112326.4,2015-08-20
157,5397.412,5465.015,5199.235,5215.021,60646572800,316273150730028.8,2015-08-21
158,4994.258,5017.411,4781.26,4788.035,51121401600,244771060109856.0,2015-08-24
159,4463.342,4607.507,4423.777,4442.484,55084249600,244710897500006.4,2015-08-25
160,4444.939,4611.553,4257.856,4334.137,75971776000,329272085317312.0,2015-08-26
161,4415.824,4531.387,4282.041,4530.139,64246112000,291043817569568.0,2015-08-27
162,4592.709,4769.997,4563.527,4764.941,72664505600,346242081978169.6,2015-08-28
163,4724.863,4724.863,4590.203,4684.961,63843129600,299102572293945.6,2015-08-31
164,4608.459,4608.459,4425.965,4529.78,65832083200,298204853837696.0,2015-09-01
165,4325.371,4589.504,4317.284,4466.567,67483872000,301421235707424.0,2015-09-02
166,4484.148,4598.495,4394.087,4421.332,50528547200,223403482648870.4,2015-09-07
167,4386.447,4582.806,4333.477,4575.433,43342201600,198309339493292.8,2015-09-08
168,4599.046,4731.524,4581.772,4701.483,65578176000,308314679635008.0,2015-09-09
169,4627.712,4710.368,4609.952,4637.7,47433792000,219983697158400.0,2015-09-10
170,4626.672,4689.818,4595.657,4657.695,39533158400,184133394213888.0,2015-09-11
171,4685.399,4696.703,4379.266,4450.349,56234867200,250264785008652.8,2015-09-14
172,4334.632,4401.952,4227.99,4245.27,42953465600,182349058907712.03,2015-09-15
173,4248.882,4521.193,4233.031,4490.133,48723004800,218772771711638.4,2015-09-16
174,4472.696,4589.459,4407.815,4407.815,56437216000,248764807243040.0,2015-09-17
175,4434.212,4477.203,4392.674,4449.178,37838316800,168349406663590.4,2015-09-18
176,4400.642,4573.516,4385.988,4570.033,44477606400,203264129009011.2,2015-09-21
177,4577.653,4652.098,4556.815,4604.733,51396729600,236668216881196.8,2015-09-22
178,4530.51,4591.794,4499.82,4533.296,44684230400,202566842935398.4,2015-09-23
179,4551.963,4595.909,4528.266,4581.448,41466406400,189976184668467.2,2015-09-24
180,4560.825,4588.704,4428.437,4463.487,44058124800,196652867289177.6,2015-09-25
181,4461.4,4523.714,4401.876,4521.852,30548880000,138137514125760.0,2015-09-28
182,4451.048,4490.43,4410.863,4440.564,32302144000,143439737769216.0,2015-09-29
183,4461.999,4488.276,4426.411,4460.096,27762137600,123821798861209.6,2015-09-30
184,4610.882,4655.809,4578.296,4615.693,44045916800,203302429852342.4,2015-10-08
185,4617.297,4698.895,4605.934,4681.408,45313216000,212129651888128.03,2015-10-09
186,4702.199,4899.9,4698.976,4852.986,69091660800,335300862579148.8,2015-10-12
187,4816.518,4896.836,4802.78,4886.245,56241632000,274810393151840.0,2015-10-13
188,4865.359,4907.034,4821.464,4829.098,56362924800,272182087425830.4,2015-10-14
189,4813.27,4962.719,4813.058,4962.583,59924339200,297379507000153.6,2015-10-15
190,4995.114,5040.119,4944.694,5036.52,71884134400,362045880588288.06,2015-10-16
191,5053.713,5084.632,4977.961,5036.655,70030297600,352718448558528.0,2015-10-19
192,5026.777,5114.45,5005.081,5114.45,62243577600,318341665456320.0,2015-10-20
193,5115.553,5137.618,4830.078,4875.254,84732588800,413092892477555.2,2015-10-21
194,4857.916,5015.589,4850.068,5009.16,62506137600,313103244220416.0,2015-10-22
195,5038.218,5137.146,5017.555,5118.844,69880665600,357708225822566.4,2015-10-23
196,5179.945,5193.791,5095.009,5151.29,72682067200,374406405946688.0,2015-10-26
197,5113.865,5194.161,4971.608,5174.616,66572480000,344487020167680.0,2015-10-27
198,5143.391,5195.338,5048.588,5065.554,60798880000,307980009779520.0,2015-10-28
199,5094.298,5144.201,5037.452,5096.518,49604787200,252811690850969.6,2015-10-29
200,5087.116,5153.798,5023.304,5090.644,51642963200,262895940756300.8,2015-10-30
201,4999.05,5114.805,4981.716,4989.704,48008982400,239550611517209.6,2015-11-02
202,5001.461,5031.896,4948.389,4978.491,39463859200,196470467852467.2,2015-11-03
203,4999.039,5221.36,4999.039,5221.36,64692147200,337780989704192.0,2015-11-04
204,5227.658,5345.911,5222.009,5274.372,94394163200,497869931345510.4,2015-11-05
205,5271.785,5410.404,5270.915,5401.924,77480921600,418546049933158.4,2015-11-06
206,5388.922,5517.944,5375.887,5481.532,88917779200,487405652053734.4,2015-11-09
207,5447.239,5534.158,5433.372,5498.481,79687174400,438158414382086.4,2015-11-10
208,5498.058,5556.441,5467.578,5551.083,71192352000,395194654917216.0,2015-11-11
209,5567.667,5574.822,5475.639,5533.361,72370412800,400451619741420.8,2015-11-12
210,5475.365,5520.328,5398.218,5445.362,67279347200,366360400627686.4,2015-11-13
211,5349.134,5526.617,5344.578,5526.14,54438060800,300832345309312.0,2015-11-16
212,5573.914,5626.596,5486.373,5497.868,75710060800,416243920550374.4,2015-11-17
213,5501.222,5527.932,5405.906,5419.625,57898931200,313790495004800.0,2015-11-18
214,5434.808,5542.648,5425.021,5542.245,51890486400,287589788797968.0,2015-11-19
215,5555.434,5613.646,5540.103,5592.713,65031756800,363703951668198.4,2015-11-20
216,5596.922,5642.676,5535.55,5554.991,65255404800,362493186365356.8,2015-11-23
217,5546.476,5587.876,5483.063,5587.508,50845785600,284101233806284.8,2015-11-24
218,5585.43,5669.069,5578.725,5668.737,57359411200,325155416567654.4,2015-11-25
219,5692.134,5703.262,5627.65,5636.337,63023865600,355223745564307.25,2015-11-26
220,5606.26,5618.215,5268.109,5306.071,69229414400,367336188094822.4,2015-11-27
221,5306.745,5363.226,5093.787,5330.91,59900966400,319326660791424.0,2015-11-30
222,5325.225,5400.391,5289.351,5345.861,49841385600,266445119465001.6,2015-12-01
223,5335.137,5404.527,5244.84,5402.585,54180940800,292717138051968.0,2015-12-02
224,5397.422,5497.221,5394.988,5496.622,50978361600,280208783894515.2,2015-12-03
225,5466.671,5500.758,5409.756,5439.652,49438912000,268930476538624.0,2015-12-04
226,5448.917,5493.102,5415.021,5488.94,43294361600,237640153160704.0,2015-12-07
227,5461.223,5461.223,5377.243,5385.932,46326736000,249512649877952.0,2015-12-08
228,5364.563,5419.571,5350.639,5384.627,40765142000,219505084272034.03,2015-12-09
229,5381.191,5431.961,5359.124,5371.414,40822444800,219274251512947.2,2015-12-10
230,5349.117,5376.282,5305.227,5335.843,36703724800,195845313048006.4,2015-12-11
231,5284.551,5456.952,5277.609,5456.512,42300243200,230811784623718.4,2015-12-14
232,5458.001,5505.552,5456.54,5484.631,42188172800,231386560372236.8,2015-12-15
233,5501.337,5536.467,5487.257,5503.516,42146742400,231955271146278.4,2015-12-16
234,5537.953,5635.264,5537.953,5635.117,60348435200,340070493118918.44,2015-12-17
235,5632.988,5670.168,5608.739,5633.021,56762828800,319746206649804.8,2015-12-18
236,5622.837,5731.727,5619.475,5722.032,58998419200,337590842611814.44,2015-12-21
237,5733.233,5760.521,5692.412,5760.286,54206347500,312244064615385.0,2015-12-22
238,5762.745,5788.644,5702.423,5711.294,59868921600,341929012720550.4,2015-12-23
239,5697.33,5711.292,5607.671,5685.585,45113068800,256494187273248.0,2015-12-24
240,5692.005,5729.414,5680.422,5716.557,40429740900,231118918350081.28,2015-12-25
241,5732.986,5744.104,5576.039,5576.039,53604670600,298901733847753.4,2015-12-28
242,5567.89,5631.84,5535.129,5631.474,38804286400,218525329950153.6,2015-12-29
243,5638.663,5670.519,5608.996,5670.354,41088386700,232985697877891.8,2015-12-30
244,5669.191,5683.655,5592.024,5592.639,39038834300,218330107220717.7,2015-12-31
245,5585.084,5586.895,5155.92,5156.02,38026929400,196067608524988.03,2016-01-04
246,4943.767,5186.414,4927.813,5101.974,54949601500,280351438163361.0,2016-01-05
247,5118.371,5220.122,5086.378,5219.811,48173629800,251457242739967.75,2016-01-06
248,5125.783,5125.783,4801.308,4809.708,13835171500,66543135044921.99,2016-01-07
249,4919.264,4969.673,4649.645,4874.65,55696129100,271499135717314.97,2016-01-08
250,4773.98,4831.727,4571.972,4571.972,52276868900,239008380858470.8,2016-01-11
251,4577.598,4631.528,4495.53,4583.361,41636478400,190835011275902.4,2016-01-12
252,4611.391,4646.606,4446.671,4446.671,39319108200,174839138178802.22,2016-01-13
253,4311.831,4586.471,4307.324,4578.462,43125323500,197447654882457.03,2016-01-14
254,4544.458,4583.622,4393.701,4420.988,40953068700,181053025285875.6,2016-01-15
255,4335.533,4526.779,4333.785,4478.993,34926819600,156436980500662.8,2016-01-18
256,4473.889,4640.151,4460.138,4634.161,42651677600,197654740918493.6,2016-01-19
257,4604.956,4658.883,4548.459,4583.388,43474206400,199259155923283.2,2016-01-20
258,4513.885,4625.18,4414.232,4414.232,38871977300,171589926100933.6,2016-01-21
259,4462.953,4498.515,4354.606,4474.631,32695226600,146299074496384.62,2016-01-22
260,4505.996,4548.306,4469.872,4514.415,30862587800,139326529303137.0,2016-01-25
261,4463.498,4473.546,4197.148,4204.879,41422985900,174178643528206.1,2016-01-26
262,4217.001,4231.82,3993.107,4169.192,42632014800,177741055048041.6,2016-01-27
263,4121.168,4169.691,3997.54,4013.121,33026376900,132538846691304.9,2016-01-28
264,4005.65,4187.464,3996.009,4154.911,35782692900,148673904339831.9,2016-01-29
265,4143.353,4162.611,4040.617,4097.078,30133762200,123460374166851.6,2016-02-01
266,4098.845,4229.46,4098.845,4218.685,31764245300,134003345183430.52,2016-02-02
267,4171.313,4238.747,4143.537,4224.521,29807943300,125924282437659.3,2016-02-03
268,4239.907,4318.148,4239.907,4299.539,34089928800,146570978382823.2,2016-02-04
269,4303.762,4315.644,4259.968,4261.113,27845495900,118652804570936.7,2016-02-05
270,4131.594,4275.751,4129.358,4252.903,25828548000,109846309274844.0,2016-02-15
271,4274.072,4420.937,4274.072,4412.033,38762676500,171022207886324.5,2016-02-16
272,4406.934,4469.991,4387.262,4465.166,43715207300,195195657318911.8,2016-02-17
273,4491.835,4510.864,4445.218,4453.398,44297488200,197274345354903.6,2016-02-18
274,4440.521,4489.523,4425.494,4466.162,34333717400,153339943970618.8,2016-02-19
275,4518.582,4566.978,4500.025,4561.689,45686846400,208409184667569.6,2016-02-22
276,4561.776,4568.824,4473.207,4528.735,41608439500,188433596259032.5,2016-02-23
277,4509.374,4557.521,4456.583,4550.346,42467907800,193243674386098.8,2016-02-24
278,4540.584,4540.615,4210.428,4227.46,52704277700,222805225805642.0,2016-02-25
279,4258.153,4278.608,4158.825,4241.591,38803198900,164587299225449.9,2016-02-26
280,4220.936,4220.991,3998.714,4056.61,40638664100,164855211174701.0,2016-02-29
281,4059.909,4167.447,4012.134,4140.269,38676383000,160130629567027.0,2016-03-01
282,4136.881,4336.52,4136.36,4330.467,52881035900,228999580890765.28,2016-03-02
283,4330.508,4397.287,4321.142,4340.995,56438957200,245001231010414.0,2016-03-03
284,4322.01,4351.111,4209.614,4280.619,56184276100,240503479774905.88,2016-03-04
285,4314.115,4373.22,4301.117,4343.78,40795488200,177206625733396.0,2016-03-07
286,4338.117,4361.698,4190.419,4361.632,45544017400,198646243700396.8,2016-03-08
287,4265.539,4314.582,4235.091,4283.766,35545289900,152267704333763.38,2016-03-09
288,4274.457,4304.382,4205.849,4207.433,28277231900,118974558644712.7,2016-03-10
289,4166.653,4224.132,4148.732,4203.893,24790402900,104216201218489.7,2016-03-11
290,4243.528,4366.072,4243.322,4317.665,39179303500,169163107446327.5,2016-03-14
291,4307.045,4322.785,4262.344,4303.373,32692812200,140689365315550.6,2016-03-15
292,4316.663,4332.682,4269.265,4287.417,33699780100,144485010097001.72,2016-03-16
293,4300.75,4412.901,4289.563,4392.536,42355489300,186048011547864.8,2016-03-17
294,4411.649,4536.893,4407.185,4514.164,61768296400,278832219950209.6,2016-03-18
295,4564.144,4631.828,4557.461,4631.229,67580245400,312979592323596.6,2016-03-21
296,4596.694,4644.949,4575.149,4610.196,53752864300,247811239984402.8,2016-03-22
297,4595.529,4643.454,4579.912,4643.029,45384267700,210720471074863.3,2016-03-23
298,4603.393,4645.226,4564.166,4570.477,49493351700,226208225597760.9,2016-03-24
299,4560.225,4607.357,4548.809,4600.648,37510759500,172573800672156.0,2016-03-25
300,4622.25,4659.561,4554.89,4568.763,43042854800,196652602424612.4,2016-03-28
301,4563.94,4571.94,4467.172,4496.175,37864737300,170246485229827.5,2016-03-29
302,4534.297,4641.469,4534.297,4641.469,43016398800,199659281521837.2,2016-03-30
303,4661.102,4689.748,4635.615,4650.485,45946999900,213675833829951.5,2016-03-31
304,4634.783,4650.104,4560.759,4639.562,41121992300,190788032839372.6,2016-04-01
305,4636.621,4745.396,4626.186,4738.229,50696942000,240213720795718.0,2016-04-05
306,4718.458,4757.588,4703.215,4749.753,48151284000,228706705632852.0,2016-04-06
307,4762.481,4770.344,4677.818,4677.988,47193468900,220770481192573.2,2016-04-07
308,4641.5,4656.761,4590.125,4640.203,39810727400,184729856713662.25,2016-04-08
309,4680.418,4749.318,4680.418,4725.525,45331512000,214215193243800.0,2016-04-11
310,4720.71,4730.738,4654.313,4698.084,38695147700,181793054287006.8,2016-04-12
311,4724.968,4816.354,4724.968,4763.063,60666832300,288959944255334.9,2016-04-13
312,4786.991,4802.436,4751.436,4802.239,43663140700,209680837132027.28,2016-04-14
313,4805.426,4813.766,4775.068,4799.422,39678063700,190431771839181.38,2016-04-15
314,4768.42,4768.42,4709.069,4732.401,38106591900,180335673614151.9,2016-04-18
315,4754.158,4766.627,4718.328,4748.909,33587415600,159503580229580.38,2016-04-19
316,4761.031,4768.378,4493.232,4585.194,57242294900,262467027121710.62,2016-04-20
317,4559.768,4613.951,4537.218,4541.679,39309192400,178529733630039.6,2016-04-21
318,4510.829,4573.458,4502.358,4573.18,29909744700,136782646267146.02,2016-04-22
319,4557.712,4566.047,4500.375,4552.142,27106257400,123391532773350.8,2016-04-25
320,4546.945,4595.62,4537.046,4595.399,26202444500,120410687252855.52,2016-04-26
321,4600.227,4623.835,4572.663,4579.564,29105152000,133288906313728.02,2016-04-27
322,4580.445,4587.852,4504.119,4568.658,30010188200,137106286401435.6,2016-04-28
323,4550.842,4587.613,4544.333,4564.668,24246604400,110677699213339.2,2016-04-29
324,4566.706,4677.568,4549.675,4677.328,36351586000,170028291042208.0,2016-05-03
325,4661.31,4704.637,4655.274,4676.394,35797387500,167402688120675.0,2016-05-04
326,4668.436,4699.841,4654.635,4696.782,30998863000,145594901758866.0,2016-05-05
327,4698.309,4709.043,4537.487,4537.643,44974563800,204078514605123.4,2016-05-06
328,4500.474,4500.474,4372.874,4391.479,36974343900,162372054775628.12,2016-05-09
329,4376.957,4408.821,4365.402,4387.491,24848990500,109024722177835.5,2016-05-10
330,4408.774,4424.683,4357.463,4377.844,27998405100,122572649776604.4,2016-05-11
331,4327.43,4379.584,4271.861,4378.543,28312590400,123967894507787.2,2016-05-12
332,4364.519,4409.318,4342.084,4363.05,24861779100,108473185302255.0,2016-05-13
