index,open,high,low,close,volume,amount,date
605,6102.228,6110.348,6075.142,6086.211,6047948288,71450337280.0,2017-06-28
606,6089.92,6132.245,6089.92,6116.993,5803528960,70846316544.0,2017-06-29
607,6101.364,6139.067,6090.252,6138.155,5352122368,66361720064.0,2017-06-30
608,6142.171,6177.395,6129.84,6177.395,6382532096,74248241152.0,2017-07-03
609,6169.033,6170.852,6134.879,6146.852,6311419648,76708823040.0,2017-07-04
610,6135.713,6193.964,6127.514,6193.964,6862163712,83041214464.0,2017-07-05
611,6187.43,6211.965,6149.93,6201.653,8287181312,97626267648.0,2017-07-06
612,6182.453,6229.83,6176.743,6226.01,7932830720,93885480960.0,2017-07-07
613,6221.525,6236.292,6189.0,6206.556,9037100032,104581746688.0,2017-07-10
614,6194.616,6202.203,6128.994,6128.994,7698233088,90795352064.0,2017-07-11
615,6124.957,6143.798,6050.65,6132.992,7557950208,89554636800.0,2017-07-12
616,6134.751,6172.682,6124.359,6149.933,7913601024,96251740160.0,2017-07-13
617,6143.325,6143.458,6107.908,6128.739,6638636032,80743682048.0,2017-07-14
618,6108.452,6108.452,5860.78,5876.459,10153616896,113040982016.0,2017-07-17
619,5854.072,5938.434,5842.955,5938.434,7656432384,83831517184.0,2017-07-18
620,5928.007,6059.532,5917.669,6059.358,10290191360,108845289472.0,2017-07-19
621,6052.511,6120.191,6046.409,6099.283,9382876928,105755230208.0,2017-07-20
622,6089.658,6136.973,6080.561,6126.108,8313265408,97182318592.0,2017-07-21
623,6121.326,6171.818,6117.296,6167.128,9729992448,114327773184.0,2017-07-24
624,6159.412,6170.646,6113.56,6153.598,8922430464,102685761536.0,2017-07-25
625,6151.854,6162.88,6111.038,6146.702,8875349504,105711415296.0,2017-07-26
626,6136.96,6192.938,6105.962,6184.02,10400553728,121283203072.0,2017-07-27
627,6170.658,6229.056,6165.991,6215.463,8646787840,104848547840.0,2017-07-28
628,6214.656,6299.8,6208.461,6298.0,11333106688,129773219840.0,2017-07-31
629,6293.055,6299.156,6261.284,6286.536,10108155648,116917915648.0,2017-08-01
630,6289.245,6313.506,6248.355,6251.862,11401201152,132732751872.0,2017-08-02
631,6240.151,6288.435,6236.66,6261.967,10015993856,113164042240.0,2017-08-03
632,6258.847,6297.116,6224.202,6225.115,12588838656,140098301952.0,2017-08-04
633,6227.518,6304.267,6217.289,6303.42,10857231616,114075086848.0,2017-08-07
634,6302.026,6322.469,6281.617,6303.716,12038043648,131243286528.0,2017-08-08
635,6296.115,6340.375,6285.024,6340.022,11534764800,123988807680.0,2017-08-09
636,6322.83,6341.48,6246.658,6289.217,11269947136,127938265088.0,2017-08-10
637,6242.487,6275.893,6153.6,6161.19,11786061568,131559161856.0,2017-08-11
638,6165.129,6293.351,6165.129,6292.641,8984502272,113335484416.0,2017-08-14
639,6291.183,6316.198,6283.544,6314.76,8260366336,107585953792.0,2017-08-15
640,6307.17,6323.559,6268.187,6318.798,8961769728,113207848960.0,2017-08-16
641,6327.027,6366.251,6312.889,6366.034,9872488704,119456890880.0,2017-08-17
642,6324.897,6361.971,6313.151,6347.755,9117455360,111490641920.0,2017-08-18
643,6354.096,6404.049,6354.01,6403.78,8652179456,105733632000.0,2017-08-21
644,6396.925,6398.564,6362.409,6375.981,8910016512,116758429696.0,2017-08-22
645,6359.775,6371.3,6310.01,6322.781,7560985088,94213292032.0,2017-08-23
646,6322.628,6329.03,6267.232,6278.59,6756758528,86463516672.0,2017-08-24
647,6274.351,6358.886,6274.351,6346.53,7554972672,94698934272.0,2017-08-25
648,6348.87,6442.399,6348.87,6424.584,9489340160,123347861504.0,2017-08-28
649,6420.567,6439.079,6393.476,6408.156,8770409728,111434485760.0,2017-08-29
650,6405.896,6462.757,6405.896,6453.463,9555966208,115513786368.0,2017-08-30
651,6451.517,6470.943,6429.742,6470.425,9102916864,110910640128.0,2017-08-31
652,6472.947,6530.898,6466.126,6526.504,12111719168,140862431232.0,2017-09-01
653,6530.508,6566.101,6519.788,6564.68,11998402560,143876861952.0,2017-09-04
654,6561.672,6576.561,6528.113,6571.859,9523207680,120125206528.0,2017-09-05
655,6550.061,6610.745,6540.825,6607.117,10547823360,136238489600.0,2017-09-06
656,6601.343,6614.102,6553.699,6558.596,10706180608,133940731904.0,2017-09-07
657,6554.601,6599.132,6537.04,6574.182,9385159424,120912388096.0,2017-09-08
658,6579.885,6650.119,6566.277,6649.627,10254739968,134674489344.0,2017-09-11
659,6659.801,6715.393,6628.882,6644.011,14188027392,190294360064.0,2017-09-12
660,6635.169,6684.859,6630.503,6684.379,10472243712,136521605120.0,2017-09-13
661,6683.473,6701.691,6643.587,6672.184,11396678144,145426309120.0,2017-09-14
662,6661.521,6663.509,6603.728,6622.043,10938423296,134077145088.0,2017-09-15
663,6616.128,6669.454,6616.128,6669.454,8885059584,110670655488.0,2017-09-18
664,6670.966,6681.253,6611.751,6636.02,9351872000,117508673536.0,2017-09-19
665,6627.692,6692.712,6613.656,6692.472,10197248512,126534090752.0,2017-09-20
666,6684.649,6687.115,6612.045,6612.045,9893749248,121143623680.0,2017-09-21
667,6591.149,6592.884,6547.277,6572.009,8523646976,103274188800.0,2017-09-22
668,6560.135,6567.997,6484.207,6489.844,7782925056,97438347264.0,2017-09-25
669,6484.341,6520.717,6482.285,6520.717,6776594432,82514550784.0,2017-09-26
670,6523.495,6589.735,6522.203,6583.14,7517127168,94752432128.0,2017-09-27
671,6577.432,6599.127,6565.882,6567.791,7462589184,94419079168.0,2017-09-28
672,6572.449,6611.653,6572.449,6603.258,7093629440,91769782272.0,2017-09-29
673,6682.577,6696.666,6657.53,6678.371,8641966848,110668640256.0,2017-10-09
674,6677.372,6705.717,6658.861,6705.481,8700518656,111479287808.0,2017-10-10
675,6702.689,6703.582,6661.088,6666.469,9074605312,120911020032.0,2017-10-11
676,6658.129,6674.384,6611.974,6659.095,7796096256,99226611712.0,2017-10-12
677,6660.026,6711.93,6659.879,6709.816,7292562176,94892306432.0,2017-10-13
678,6709.873,6709.873,6609.619,6619.205,8587104768,109216608256.0,2017-10-16
679,6604.33,6644.752,6589.541,6612.942,5941924608,78773100544.0,2017-10-17
680,6612.488,6630.668,6557.66,6563.436,7337096704,88963264512.0,2017-10-18
681,6553.867,6562.352,6494.731,6501.399,7261579008,85253455872.0,2017-10-19
682,6489.789,6571.442,6485.805,6571.424,6047931648,77533388800.0,2017-10-20
683,6569.786,6613.031,6562.905,6612.763,6048195328,79350009856.0,2017-10-23
684,6605.52,6605.899,6556.344,6603.004,5917131520,78606995456.0,2017-10-24
685,6596.79,6648.387,6593.074,6647.892,5864690176,80183427072.0,2017-10-25
686,6639.886,6686.119,6630.974,6671.928,7490589440,104752209920.0,2017-10-26
687,6664.429,6673.466,6622.124,6630.806,6792114176,90443685888.0,2017-10-27
688,6621.778,6629.3,6460.047,6511.761,8376417536,109249593344.0,2017-10-30
689,6496.686,6560.253,6496.686,6560.205,6226143488,88141844480.0,2017-10-31
690,6559.521,6586.132,6547.849,6552.954,6463277568,92988637184.0,2017-11-01
691,6541.609,6541.609,6476.372,6484.925,6755234816,90871971840.0,2017-11-02
692,6477.823,6491.047,6395.457,6426.979,6825710336,89315917824.0,2017-11-03
693,6432.074,6512.134,6408.359,6511.095,6671760128,93924409344.0,2017-11-06
694,6508.206,6552.259,6498.393,6551.936,7237767424,97329815552.0,2017-11-07
695,6544.59,6601.466,6534.158,6561.689,7380679936,101625901056.0,2017-11-08
696,6562.358,6611.385,6558.489,6611.351,6881846528,93514199040.0,2017-11-09
697,6599.649,6647.228,6593.033,6641.216,8001249792,112205348864.0,2017-11-10
698,6644.691,6671.255,6624.671,6671.205,8459671296,122270420992.0,2017-11-13
699,6664.612,6673.749,6588.253,6614.513,8474906112,120407810048.0,2017-11-14
700,6592.757,6603.508,6505.992,6537.656,7394918144,107724902400.0,2017-11-15
701,6529.313,6570.275,6511.902,6558.308,6794016000,97928409088.0,2017-11-16
702,6549.224,6555.746,6359.517,6361.941,8901897216,115827867648.0,2017-11-17
703,6330.904,6433.779,6239.32,6433.17,7006670592,95164686336.0,2017-11-20
704,6420.388,6473.701,6397.358,6456.352,6775458048,97778880512.0,2017-11-21
705,6456.324,6483.628,6391.456,6439.441,7089592320,99818242048.0,2017-11-22
706,6427.576,6427.576,6274.511,6274.511,7500973312,104105222144.0,2017-11-23
707,6250.057,6307.889,6243.962,6278.028,5904905728,82258345984.0,2017-11-24
708,6269.226,6279.588,6186.033,6194.552,5940749056,78092824576.0,2017-11-27
709,6188.089,6299.312,6188.089,6299.312,5647823360,71418773504.0,2017-11-28
710,6293.246,6329.176,6245.059,6318.368,7656391424,94409003008.0,2017-11-29
711,6303.917,6322.043,6248.182,6263.421,6088335616,77704183808.0,2017-11-30
712,6259.956,6323.835,6256.228,6316.407,5474628096,72064724992.0,2017-12-01
713,6311.216,6334.87,6272.668,6279.62,6018817024,79301554176.0,2017-12-04
714,6265.786,6279.392,6099.406,6132.912,6969023232,87408926720.0,2017-12-05
715,6116.161,6173.35,6053.241,6172.803,6026721280,74993647616.0,2017-12-06
716,6156.35,6182.753,6130.833,6135.47,5309797120,69245091840.0,2017-12-07
717,6128.12,6217.572,6126.377,6203.143,5557924352,72390389760.0,2017-12-08
718,6214.644,6286.5,6214.644,6286.165,6111290624,77392023552.0,2017-12-11
719,6281.139,6290.846,6233.211,6233.211,5661439744,73964806144.0,2017-12-12
720,6224.782,6277.725,6217.786,6277.441,5035200000,64676017664.0,2017-12-13
721,6273.607,6288.502,6247.676,6284.08,5575923968,72497811456.0,2017-12-14
722,6274.097,6278.926,6214.646,6235.76,6193811200,77690466304.0,2017-12-15
723,6229.741,6247.591,6179.028,6199.988,5377219072,67137249280.0,2017-12-18
724,6200.933,6251.492,6200.707,6251.241,5263930880,65186684928.0,2017-12-19
725,6244.061,6246.909,6188.323,6199.362,5781453312,69446004736.0,2017-12-20
726,6191.781,6255.842,6148.816,6238.498,5924585984,73900048384.0,2017-12-21
727,6236.226,6269.313,6235.226,6242.884,5501064448,70736576512.0,2017-12-22
728,6244.863,6257.02,6170.682,6185.59,6126471168,75604344832.0,2017-12-25
729,6179.56,6220.499,6148.104,6220.147,5767165696,69117513728.0,2017-12-26
730,6213.242,6228.882,6168.131,6173.152,6419752960,78009655296.0,2017-12-27
731,6163.963,6219.539,6157.105,6204.27,6587754240,78010228736.0,2017-12-28
732,6201.455,6250.82,6201.455,6250.82,5716563200,71841804288.0,2017-12-29
733,6263.15,6332.608,6258.156,6332.226,7303223552,88153985024.0,2018-01-02
734,6331.719,6391.979,6324.26,6388.253,8393674496,103454687232.0,2018-01-03
735,6380.266,6418.256,6375.513,6417.535,8054369024,102929657856.0,2018-01-04
736,6414.765,6435.854,6397.292,6417.253,8158101760,97642299392.0,2018-01-05
737,6413.873,6446.787,6393.881,6446.181,8947692800,106389590016.0,2018-01-08
738,6441.684,6449.034,6425.027,6445.746,7557321728,92837781504.0,2018-01-09
739,6443.46,6444.308,6361.094,6405.939,8096697344,98938306560.0,2018-01-10
740,6391.904,6432.439,6371.543,6425.94,7877007104,91569209344.0,2018-01-11
741,6418.827,6435.194,6387.782,6399.373,7783455744,89777057792.0,2018-01-12
742,6391.366,6392.517,6236.562,6253.375,9147403264,110512922624.0,2018-01-15
743,6245.153,6301.404,6245.112,6301.132,7916973312,96364863488.0,2018-01-16
744,6288.016,6288.143,6202.315,6267.459,8419550208,99694460928.0,2018-01-17
745,6253.061,6295.776,6253.061,6286.8,6501529344,76896813056.0,2018-01-18
746,6284.596,6316.997,6261.235,6272.38,7180674304,84263165952.0,2018-01-19
747,6264.755,6347.814,6248.314,6347.638,7276116992,85475483648.0,2018-01-22
748,6342.688,6362.58,6330.456,6354.997,6675388672,80539656192.0,2018-01-23
749,6353.297,6395.572,6322.919,6394.299,7734772736,94754082816.0,2018-01-24
750,6386.799,6424.35,6380.837,6382.716,8108293632,95990444032.0,2018-01-25
751,6374.099,6401.483,6368.9,6383.631,6900454912,82476802048.0,2018-01-26
752,6385.036,6398.969,6295.895,6309.883,8403116032,96862081024.0,2018-01-29
753,6301.348,6330.537,6300.455,6313.442,7069968896,81577586688.0,2018-01-30
754,6277.741,6277.741,6170.16,6189.341,8073349632,88106213376.0,2018-01-31
755,6180.999,6196.714,5984.284,5984.742,9496852480,102122045440.0,2018-02-01
756,5937.619,6006.474,5844.463,6004.849,8374756096,89557323776.0,2018-02-02
757,5927.736,6016.157,5907.469,5998.223,7404652032,79277072384.0,2018-02-05
758,5886.345,5920.739,5702.85,5704.264,9234070784,95655940096.0,2018-02-06
759,5805.965,5831.811,5630.086,5711.332,8523599616,88965423104.0,2018-02-07
760,5695.665,5786.785,5691.291,5766.479,6244479744,66338245120.0,2018-02-08
761,5631.96,5663.103,5490.624,5554.897,8431884288,82291671040.0,2018-02-09
762,5581.711,5714.818,5581.711,5699.097,5724649472,61430758144.0,2018-02-12
763,5731.147,5789.697,5727.754,5736.95,5720863488,62790499584.0,2018-02-13
764,5741.883,5761.768,5712.879,5754.834,4139822208,42489982208.0,2018-02-14
765,5800.949,5875.759,5797.907,5875.727,5963610624,61991950336.0,2018-02-22
766,5877.715,5902.935,5848.522,5897.676,6214785024,64825103104.0,2018-02-23
767,5926.42,6032.135,5917.616,6029.679,8307398656,92064854016.0,2018-02-26
768,6025.883,6042.388,6000.881,6010.557,7702215936,90285129728.0,2018-02-27
769,5967.897,6044.069,5939.642,6023.677,7098691584,82266509312.0,2018-02-28
770,5987.359,6090.995,5974.118,6090.224,7310177280,86470402048.0,2018-03-01
771,6053.476,6094.797,6044.259,6056.335,7343482880,86135001088.0,2018-03-02
772,6066.683,6080.969,6031.98,6064.098,6732469248,82113732608.0,2018-03-05
773,6077.368,6145.85,6070.721,6145.576,8349576704,99900153856.0,2018-03-06
774,6133.946,6149.097,6082.583,6086.487,7459412992,84935053312.0,2018-03-07
775,6073.671,6131.704,6073.671,6131.514,6788991232,76733022208.0,2018-03-08
776,6131.124,6211.278,6131.014,6206.975,8592834048,98413232128.0,2018-03-09
777,6230.812,6295.78,6230.39,6295.777,9766227712,117237501952.0,2018-03-12
778,6285.802,6297.432,6251.398,6254.145,8480475904,97523499008.0,2018-03-13
779,6234.241,6253.172,6185.178,6189.317,7546663424,87185223680.0,2018-03-14
780,6172.853,6203.242,6117.597,6180.11,7217392128,82975055872.0,2018-03-15
781,6181.381,6205.867,6146.305,6146.305,6507353344,75643387904.0,2018-03-16
782,6142.52,6186.613,6118.295,6153.833,6723321344,78681890816.0,2018-03-19
783,6109.605,6176.496,6091.503,6173.698,6747566336,78423732224.0,2018-03-20
784,6182.109,6224.555,6125.135,6129.204,7948716032,92526116864.0,2018-03-21
785,6130.048,6161.374,6074.656,6101.227,6740744192,78135865344.0,2018-03-22
786,5913.368,5978.423,5722.773,5787.152,12136706048,121045069824.0,2018-03-23
787,5715.352,5902.958,5675.366,5902.958,8477291264,91809710080.0,2018-03-26
788,5956.235,6043.053,5956.235,6034.775,8919927040,106538868736.0,2018-03-27
789,5962.564,6036.158,5949.104,5973.341,7529909504,90975268864.0,2018-03-28
790,5993.972,6040.862,5967.634,6034.857,6881373440,82742505472.0,2018-03-29
791,6052.175,6115.273,6051.021,6114.738,7304648960,94445330432.0,2018-03-30
792,6127.233,6169.299,6113.338,6121.964,8543383296,109910556672.0,2018-04-02
793,6039.067,6066.444,6008.508,6059.708,7174988288,87808372736.0,2018-04-03
794,6077.646,6098.837,6011.151,6017.686,6726019840,83134529536.0,2018-04-04
795,5994.347,6053.968,5954.537,6025.649,6485181952,79255887872.0,2018-04-09
796,6032.488,6064.385,5992.997,6063.742,6942098944,81611902976.0,2018-04-10
797,6082.031,6110.176,6073.22,6086.612,6624886016,81079828480.0,2018-04-11
798,6073.765,6091.983,6039.564,6051.334,6052423936,72705101824.0,2018-04-12
799,6073.835,6093.346,6018.006,6027.186,5415763712,66885602048.0,2018-04-13
800,6018.168,6053.987,5966.196,6012.405,7098586112,87151673344.0,2018-04-16
801,6024.554,6038.248,5886.023,5890.857,7192025856,88004231168.0,2018-04-17
802,5925.84,5981.337,5826.65,5970.657,7620171264,98199216128.0,2018-04-18
803,5965.236,6041.985,5962.714,6004.733,7599855616,99648954368.0,2018-04-19
804,5984.063,5999.01,5872.504,5880.835,7239138816,90559643648.0,2018-04-20
805,5885.612,5913.567,5761.971,5823.92,6395239936,81374957568.0,2018-04-23
806,5825.452,5957.829,5825.452,5957.192,6795411712,85162004480.0,2018-04-24
807,5929.405,5968.879,5919.522,5959.422,6038278912,78868221952.0,2018-04-25
808,5951.191,5955.261,5846.08,5847.976,6263839488,77107589120.0,2018-04-26
809,5865.441,5886.004,5808.783,5860.983,5599782144,72295755776.0,2018-04-27
810,5861.841,5894.459,5817.386,5855.323,6314702592,78765924352.0,2018-05-02
811,5843.09,5911.086,5779.729,5910.605,6760449024,83816640512.0,2018-05-03
812,5891.12,5939.952,5883.704,5909.294,5546404608,73639276544.0,2018-05-04
813,5921.312,6023.192,5918.379,6019.14,6403335936,83485024256.0,2018-05-07
814,6023.582,6042.068,6012.126,6041.814,6219466496,80480595968.0,2018-05-08
815,6034.456,6042.906,6002.388,6029.232,5412415232,67413871104.0,2018-05-09
816,6036.006,6052.709,5999.951,6040.571,5831066624,72313749504.0,2018-05-10
817,6044.982,6052.542,5989.427,5991.342,6384725248,76807401472.0,2018-05-11
818,5982.47,6008.887,5951.674,5967.554,5979819264,75641884672.0,2018-05-14
819,5972.161,6021.016,5947.457,6020.569,5472154624,69542969344.0,2018-05-15
820,6002.753,6045.034,5991.375,6004.069,5833863936,74115190784.0,2018-05-16
821,6000.741,6010.295,5959.73,5973.778,5299727360,65967379712.0,2018-05-17
822,5968.559,6000.948,5932.129,5995.149,5786827520,70899023872.0,2018-05-18
823,6034.426,6080.822,6034.058,6072.199,7072244992,86933286912.0,2018-05-21
824,6066.25,6092.906,6052.09,6092.906,6226685184,74429136896.0,2018-05-22
825,6080.725,6081.533,6012.416,6013.847,6784586752,82629861376.0,2018-05-23
826,6014.021,6028.501,5986.723,5992.62,5371180800,67066127872.0,2018-05-24
827,5983.94,5992.479,5909.044,5917.797,5779380992,69492015104.0,2018-05-25
828,5910.481,5938.072,5858.271,5891.262,5781012224,68653122304.0,2018-05-28
829,5884.589,5921.72,5832.552,5835.445,5617992960,67901925120.0,2018-05-29
830,5759.449,5778.042,5675.911,5682.588,6852788480,76127637504.0,2018-05-30
831,5722.947,5760.203,5672.183,5754.474,5600885504,65192215296.0,2018-05-31
832,5729.917,5759.497,5654.84,5685.115,5383357184,61533903616.0,2018-06-01
833,5692.969,5707.493,5652.136,5683.148,4675028224,54050300160.0,2018-06-04
834,5681.215,5779.862,5680.494,5779.077,4741047040,56450385408.0,2018-06-05
835,5770.714,5784.606,5748.701,5774.257,4818250752,56304602880.0,2018-06-06
836,5786.46,5798.329,5734.634,5738.017,4737619200,54089371904.0,2018-06-07
837,5731.838,5731.838,5630.657,5669.303,5292555520,58767162880.0,2018-06-08
838,5657.648,5672.627,5612.865,5632.356,4310969088,48746492416.0,2018-06-11
839,5638.347,5693.612,5594.923,5693.346,4664535808,54189505024.0,2018-06-12
840,5678.809,5679.673,5605.545,5607.017,4923421440,53944404992.0,2018-06-13
841,5590.568,5645.194,5570.834,5586.931,4441970944,49865463040.0,2018-06-14
842,5582.839,5593.687,5448.074,5483.944,5644857344,59537596160.0,2018-06-15
843,5396.684,5409.41,5070.218,5141.709,8298635264,76922847232.0,2018-06-19
844,5114.061,5222.882,5090.22,5198.393,6032941824,57106400000.0,2018-06-20
845,5196.129,5244.653,5086.931,5089.252,6324047872,60429343488.0,2018-06-21
846,5052.436,5165.035,5017.509,5160.122,5168920576,49898726400.0,2018-06-22
847,5196.648,5211.76,5121.209,5125.033,4786081024,46663143936.0,2018-06-25
848,5059.383,5170.167,5044.243,5160.282,5106658816,49773352448.0,2018-06-26
849,5159.621,5188.201,5089.711,5109.497,4985784064,48613424128.0,2018-06-27
850,5097.508,5150.655,5050.324,5055.109,4776751872,46664973056.0,2018-06-28
851,5061.088,5218.906,5054.053,5217.764,5723493632,57894812160.0,2018-06-29
852,5216.853,5238.638,5100.874,5138.782,5524892928,58629477888.0,2018-07-02
853,5138.547,5203.364,5054.657,5197.131,6142423296,64268450048.0,2018-07-03
854,5171.189,5180.274,5102.782,5121.343,5385995008,53143823616.0,2018-07-04
855,5109.142,5126.473,4981.779,4982.762,5292741376,52638805760.0,2018-07-05
856,4981.983,5061.043,4897.258,4996.629,6134025472,62083400448.0,2018-07-06
857,5007.213,5107.874,5007.213,5107.55,5293715968,55786376960.0,2018-07-09
858,5114.121,5141.713,5094.286,5136.532,5222766848,54565886976.0,2018-07-10
859,5060.072,5070.486,4973.988,5036.156,5891526144,58812377600.0,2018-07-11
860,5029.294,5184.023,5029.294,5172.503,6808956672,71215042560.0,2018-07-12
861,5174.509,5207.36,5167.158,5204.185,5635420928,61214640128.0,2018-07-13
862,5201.528,5216.564,5170.221,5195.2,5166737152,57488249344.0,2018-07-16
863,5189.148,5196.196,5132.206,5196.196,4824332288,52610201344.0,2018-07-17
864,5198.889,5220.175,5156.636,5156.636,5525713408,57391510784.0,2018-07-18
865,5153.376,5179.727,5088.124,5111.327,5048393472,51462192128.0,2018-07-19
866,5105.652,5184.874,5072.164,5175.251,5786851328,58971319040.0,2018-07-20
867,5146.618,5214.38,5132.383,5214.003,6848431616,71205888000.0,2018-07-23
868,5213.394,5315.67,5211.942,5304.641,8820181504,89531027456.0,2018-07-24
869,5308.015,5332.616,5294.42,5308.656,7485085952,72266870784.0,2018-07-25
870,5307.304,5318.88,5262.311,5273.478,7512024064,65271805696.0,2018-07-26
871,5270.231,5281.351,5230.101,5249.29,6171588608,54149400064.0,2018-07-27
872,5244.771,5255.187,5167.402,5185.151,6083602432,58367011328.0,2018-07-30
873,5182.826,5208.379,5163.661,5188.716,4949635584,49340085760.0,2018-07-31
874,5198.455,5233.501,5105.374,5105.374,6036948480,58600856576.0,2018-08-01
875,5094.341,5094.341,4887.502,4996.012,7439032576,67786089728.0,2018-08-02
876,4982.894,5008.24,4929.75,4929.75,5073579776,48281908224.0,2018-08-03
877,4919.501,4941.177,4798.85,4825.25,5245521920,51046892544.0,2018-08-06
878,4836.313,4956.871,4797.452,4956.871,5914577920,55813440768.0,2018-08-07
879,4940.779,4952.418,4877.664,4880.569,5808305152,53408613632.0,2018-08-08
880,4862.154,5030.161,4856.481,5004.773,6826483200,64727844352.0,2018-08-09
881,5000.048,5037.493,4990.829,5030.514,5318501120,53025202432.0,2018-08-10
882,4981.343,5064.021,4958.887,5055.275,5572265216,57931356672.0,2018-08-13
883,5043.89,5061.406,5016.321,5037.883,4637591296,47977087232.0,2018-08-14
884,5035.565,5038.774,4929.197,4932.806,5334998528,49219326208.0,2018-08-15
885,4876.694,4943.2,4836.05,4888.371,5239384320,47422713856.0,2018-08-16
886,4923.435,4941.101,4793.766,4803.028,5170797312,47777882624.0,2018-08-17
887,4794.236,4832.908,4736.559,4832.651,5163111168,47753724416.0,2018-08-20
888,4831.209,4901.116,4816.852,4891.98,4973790464,48883526912.0,2018-08-21
889,4877.012,4878.818,4829.605,4837.018,4392226816,41150044416.0,2018-08-22
890,4832.006,4885.811,4821.11,4863.665,4726381056,47302482176.0,2018-08-23
891,4853.864,4880.891,4831.887,4852.288,4389809920,41741677824.0,2018-08-24
892,4859.124,4964.451,4859.124,4960.065,5854579968,58402040320.0,2018-08-27
893,4964.734,4983.94,4954.165,4974.207,5346544128,53028656128.0,2018-08-28
894,4972.084,4974.163,4929.458,4941.96,5327221248,45121111040.0,2018-08-29
895,4937.65,4952.607,4861.055,4867.121,5415846144,47422496768.0,2018-08-30
896,4854.964,4862.444,4805.207,4814.823,4801205504,42052874752.0,2018-08-31
897,4808.379,4840.152,4754.809,4838.873,5290260224,46495749632.0,2018-09-03
898,4833.878,4905.016,4828.523,4890.28,6102491392,54969300224.0,2018-09-04
899,4877.114,4886.273,4814.956,4815.034,5840354304,47239977728.0,2018-09-05
900,4800.935,4849.176,4773.877,4793.345,4586849536,44572540928.0,2018-09-06
901,4796.835,4867.533,4759.491,4791.777,5360007168,53242803456.0,2018-09-07
902,4792.599,4794.013,4701.289,4704.878,5132647424,45376003840.0,2018-09-10
903,4702.834,4738.258,4669.417,4702.903,4996800768,42215660800.0,2018-09-11
904,4700.899,4733.582,4681.126,4693.974,4254088208,38524810752.0,2018-09-12
905,4727.43,4752.896,4655.214,4721.212,5569210112,47279214592.0,2018-09-13
906,4720.777,4724.003,4669.942,4670.079,5644793088,44931921152.0,2018-09-14
907,4649.949,4649.949,4586.315,4602.39,4933894656,37905863168.0,2018-09-17
908,4588.234,4684.288,4584.433,4683.505,5443232512,44579158784.0,2018-09-18
909,4673.947,4772.952,4664.13,4736.893,6705585664,55671375872.0,2018-09-19
910,4734.482,4761.408,4723.304,4733.48,5639897344,43574339328.0,2018-09-20
911,4743.805,4813.29,4721.688,4805.215,6589519616,52507709696.0,2018-09-21
912,4774.792,4810.343,4763.205,4792.55,5265424128,42641650944.0,2018-09-25
913,4794.069,4841.704,4782.39,4815.63,6471955712,51709759488.0,2018-09-26
914,4812.644,4817.616,4754.277,4755.38,6143767296,47097829120.0,2018-09-27
915,4762.334,4802.157,4746.177,4800.728,5726864128,45938739712.0,2018-09-28
916,4722.417,4737.289,4639.4,4646.492,6327566336,49494827776.0,2018-10-08
917,4652.487,4685.217,4612.635,4634.893,5043745536,41244020736.0,2018-10-09
918,4634.639,4655.546,4586.886,4629.887,5133963776,39541080064.0,2018-10-10
919,4483.266,4503.198,4274.699,4307.42,9056360192,64480315136.0,2018-10-11
920,4267.355,4300.006,4136.629,4278.035,8152514816,56700633856.0,2018-10-12
921,4283.355,4317.71,4195.83,4199.153,6229184768,44849001728.0,2018-10-15
922,4193.379,4221.342,4076.87,4099.683,6107665920,44015881216.0,2018-10-16
923,4147.345,4167.76,4038.424,4133.383,6952388096,47137717248.0,2018-10-17
924,4104.333,4104.333,4013.648,4018.461,5978391040,40382606848.0,2018-10-18
925,3958.445,4130.932,3948.559,4127.985,6956157696,49937027328.0,2018-10-19
926,4165.757,4375.598,4165.757,4333.144,9295831808,69511000064.0,2018-10-22
927,4336.446,4350.728,4228.329,4253.556,7466806528,54448393728.0,2018-10-23
928,4233.837,4297.37,4207.164,4245.488,6282348288,44264708096.0,2018-10-24
929,4124.185,4240.584,4103.56,4234.42,6968720640,48371839232.0,2018-10-25
930,4260.91,4294.555,4217.789,4233.958,6798362112,46824099328.0,2018-10-26
931,4220.635,4227.643,4144.806,4162.525,5745157120,41278101504.0,2018-10-29
932,4145.396,4233.794,4096.136,4204.542,7283464960,52308156672.0,2018-10-30
933,4207.758,4298.242,4204.359,4272.551,7468776448,53243305728.0,2018-10-31
934,4299.459,4367.73,4294.866,4298.983,8605914112,65004691712.0,2018-11-01
935,4366.734,4437.981,4360.874,4437.945,9689216768,75808808960.0,2018-11-02
936,4427.632,4466.135,4375.041,4440.827,8777727744,66155141632.0,2018-11-05
937,4427.357,4440.105,4385.327,4438.096,6980304896,51219257088.0,2018-11-06
938,4437.721,4479.694,4414.07,4415.136,7808636928,58896533504.0,2018-11-07
939,4442.655,4450.981,4379.883,4382.328,7214535424,51522224384.0,2018-11-08
940,4363.213,4396.393,4348.811,4368.614,6742496000,45846347520.0,2018-11-09
941,4360.632,4481.773,4354.467,4481.688,8699053568,59949621248.0,2018-11-12
942,4430.949,4588.496,4422.947,4563.535,12871036416,84982054912.0,2018-11-13
943,4551.797,4600.128,4534.524,4545.508,11259883008,74023763968.0,2018-11-14
944,4540.88,4619.814,4539.955,4619.814,9830520064,69668884480.0,2018-11-15
945,4625.003,4691.56,4609.831,4659.096,11067182336,82381070336.0,2018-11-16
